user_id,cohort,treatment_month,calendar_month,treated,retention
user_2_17,2,6,16,1,57.21362375564262
user_2_17,2,6,17,1,68.80697370698334
user_2_17,2,6,18,1,56.78001590333131
user_2_17,2,6,19,1,58.71345622318178
user_2_17,2,6,20,1,61.247510508858184
user_2_17,2,6,21,1,61.80063889723283
user_2_17,2,6,22,1,62.87379616564705
user_2_17,2,6,23,1,65.4228255233078
user_2_17,2,6,24,1,61.518472966382134
user_2_18,2,6,1,0,48.831907600099996
user_2_18,2,6,2,0,51.229164624634656
user_2_18,2,6,3,0,52.92349711754166
user_2_18,2,6,4,0,58.20467812451747
user_2_18,2,6,5,0,47.806583564727106
user_2_18,2,6,6,1,63.607729515675686
user_2_18,2,6,7,1,60.53974310863925
user_2_18,2,6,8,1,62.51349160568844
user_2_18,2,6,9,1,59.69401585009221
user_2_18,2,6,10,1,57.47270210962102
user_2_18,2,6,11,1,62.252618338203995
user_2_18,2,6,12,1,61.96329308131686
user_2_18,2,6,13,1,62.91617089721917
user_2_18,2,6,14,1,59.96008609386409
user_2_18,2,6,15,1,58.20053393004045
user_2_18,2,6,16,1,55.323639014928474
user_2_18,2,6,17,1,62.45811980441822
user_2_18,2,6,18,1,61.27166844733196
user_2_18,2,6,19,1,57.102652101408125
user_2_18,2,6,20,1,58.384278980110125
user_2_18,2,6,21,1,58.59972356414568
user_2_18,2,6,22,1,55.551046704052744
user_2_18,2,6,23,1,57.5469528101846
user_2_18,2,6,24,1,56.59850892958094
user_2_19,2,6,1,0,50.76256296433619
user_2_19,2,6,2,0,49.783907505011314
user_2_19,2,6,3,0,47.118985237399755
user_2_19,2,6,4,0,58.067770691708446
user_2_19,2,6,5,0,55.75762219308769
user_2_19,2,6,6,1,57.66294173544004
user_2_19,2,6,7,1,60.81726418996083
user_2_19,2,6,8,1,61.25239526946388
user_2_19,2,6,9,1,63.57325756432043
user_2_19,2,6,10,1,57.54418492001977
user_2_19,2,6,11,1,63.27632035194728
user_2_19,2,6,12,1,58.356284087379194
user_2_19,2,6,13,1,55.99241278749416
user_2_19,2,6,14,1,62.17240967794349
user_2_19,2,6,15,1,63.87227527236728
user_2_19,2,6,16,1,67.76372692059205
user_2_19,2,6,17,1,56.40082420472936
user_2_19,2,6,18,1,62.096759055242366
user_2_19,2,6,19,1,58.7705962686194
user_2_19,2,6,20,1,62.350076131572095
user_2_19,2,6,21,1,55.58853134630625
user_2_19,2,6,22,1,56.21169067290431
user_2_19,2,6,23,1,57.672375530500545
user_2_19,2,6,24,1,60.236892137004254
user_2_20,2,6,1,0,50.076756200384935
user_2_20,2,6,2,0,53.97716303174026
user_2_20,2,6,3,0,55.080683854773746
user_2_20,2,6,4,0,53.798732623736065
user_2_20,2,6,5,0,56.856362918982605
user_2_20,2,6,6,1,61.24747988836603
user_2_20,2,6,7,1,56.349309868979496
user_2_20,2,6,8,1,64.09012954061502
user_2_20,2,6,9,1,58.184531293182005
user_2_20,2,6,10,1,62.73125549905671
user_2_20,2,6,11,1,64.72120264966532
user_2_20,2,6,12,1,61.370064032191195
user_2_20,2,6,13,1,55.51152356050605
user_2_20,2,6,14,1,57.245363500470624
user_2_20,2,6,15,1,63.96823340065541
user_2_20,2,6,16,1,59.49263194307155
user_2_20,2,6,17,1,60.2387206048265
user_2_20,2,6,18,1,62.27647324849083
user_2_20,2,6,19,1,62.08896858624097
user_2_20,2,6,20,1,60.83639943715638
user_2_20,2,6,21,1,59.3739948863386
user_2_20,2,6,22,1,59.06199466280293
user_2_20,2,6,23,1,62.57369647587403
user_2_20,2,6,24,1,61.66070859320338
user_2_21,2,6,1,0,51.22809999814663
user_2_21,2,6,2,0,55.246336938979425
user_2_21,2,6,3,0,51.61289765461065
user_2_21,2,6,4,0,49.44501347699682
user_2_21,2,6,5,0,49.723087903289965
user_2_21,2,6,6,1,57.0637774910707
user_2_21,2,6,7,1,59.18276995018894
user_2_21,2,6,8,1,63.70117283500858
user_2_21,2,6,9,1,57.58471445690847
user_2_21,2,6,10,1,60.56542728305431
user_2_21,2,6,11,1,58.02993196311776
user_2_21,2,6,12,1,59.219072876185685
user_2_21,2,6,13,1,55.46987636404424
user_2_21,2,6,14,1,59.338385312530384
user_2_21,2,6,15,1,59.41888386058511
user_2_21,2,6,16,1,61.620863832107084
user_2_21,2,6,17,1,60.66984273976611
user_2_21,2,6,18,1,56.40482362514386
user_2_21,2,6,19,1,63.25259473213063
user_2_21,2,6,20,1,60.63090912066598
user_2_21,2,6,21,1,60.59518055153246
user_2_21,2,6,22,1,59.97245293984459
user_2_21,2,6,23,1,58.446727658333344
user_2_21,2,6,24,1,60.65340701924618
user_2_22,2,6,1,0,53.42676530778575
user_2_22,2,6,2,0,46.759312925963336
user_2_22,2,6,3,0,50.38371748796171
user_2_22,2,6,4,0,51.23515908878923
user_2_22,2,6,5,0,52.76851181708283
user_2_22,2,6,6,1,63.57993301778138
user_2_22,2,6,7,1,57.68477755620965
user_2_22,2,6,8,1,58.506114459546474
user_2_22,2,6,9,1,58.46239766806035
user_2_22,2,6,10,1,57.595417229686376
user_2_22,2,6,11,1,58.95844051466321
user_2_22,2,6,12,1,62.31240665996391
user_2_22,2,6,13,1,56.83849351390696
user_2_22,2,6,14,1,61.28344318545871
user_2_22,2,6,15,1,54.89429330994499
user_2_22,2,6,16,1,58.315986010673384
user_2_22,2,6,17,1,59.01153209934604
user_2_22,2,6,18,1,65.0245790187422
user_2_22,2,6,19,1,59.17559308574194
user_2_22,2,6,20,1,53.396269579647246
user_2_22,2,6,21,1,54.00333327941625
user_2_22,2,6,22,1,60.10208875904004
user_2_22,2,6,23,1,61.84131256736973
user_2_22,2,6,24,1,61.12636757288176
user_2_23,2,6,1,0,52.50271031740297
user_2_23,2,6,2,0,55.486778792517
user_2_23,2,6,3,0,50.381226337788604
user_2_23,2,6,4,0,54.684731668080474
user_2_23,2,6,5,0,47.10395534492075
user_2_23,2,6,6,1,57.2851565011858
user_2_23,2,6,7,1,54.578875815204555
user_2_23,2,6,8,1,59.17546409799062
user_2_23,2,6,9,1,59.86121634820097
user_2_23,2,6,10,1,60.34230447667956
user_2_23,2,6,11,1,60.18565005866141
user_2_23,2,6,12,1,57.217340007564815
user_2_23,2,6,13,1,59.429277466760354
user_2_23,2,6,14,1,55.50765999418275
user_2_23,2,6,15,1,64.08968692539675
user_2_23,2,6,16,1,59.089121781306
user_2_23,2,6,17,1,58.533341642868926
user_2_23,2,6,18,1,64.76682098533225
user_2_23,2,6,19,1,56.27326039935231
user_2_23,2,6,20,1,56.623238657904096
user_2_23,2,6,21,1,56.7113390253943
user_2_23,2,6,22,1,59.79638585490155
user_2_23,2,6,23,1,61.29489488891279
user_2_23,2,6,24,1,62.2190264043535
user_2_24,2,6,1,0,59.71598595248491
user_2_24,2,6,2,0,45.251702637397706
user_2_24,2,6,3,0,53.82620676737325
user_2_24,2,6,4,0,50.328608282283305
user_2_24,2,6,5,0,50.24075455333368
user_2_24,2,6,6,1,58.140683615238366
user_2_24,2,6,7,1,57.27369098757608
user_2_24,2,6,8,1,65.05357450381035
user_2_24,2,6,9,1,62.52689198104171
user_2_24,2,6,10,1,60.069587935672125
user_2_24,2,6,11,1,64.053047257461
user_2_24,2,6,12,1,55.462413104103376
user_2_24,2,6,13,1,56.007884606007224
user_2_24,2,6,14,1,53.46609680341594
user_2_24,2,6,15,1,57.901756379630136
user_2_24,2,6,16,1,60.48509558011426
user_2_24,2,6,17,1,60.308575733797
user_2_24,2,6,18,1,60.44802573317964
user_2_24,2,6,19,1,55.766829506801756
user_2_24,2,6,20,1,62.409464227842065
user_2_24,2,6,21,1,60.71888255471699
user_2_24,2,6,22,1,62.199162844397996
user_2_24,2,6,23,1,54.32171346722984
user_2_24,2,6,24,1,60.93447257639337
user_2_25,2,6,1,0,48.43670428024742
user_2_25,2,6,2,0,50.808030242345914
user_2_25,2,6,3,0,53.60309469590915
user_2_25,2,6,4,0,52.27328081876774
user_2_25,2,6,5,0,49.445380060662046
user_2_25,2,6,6,1,60.018819468553254
user_2_25,2,6,7,1,55.40539405426907
user_2_25,2,6,8,1,63.45080218769489
user_2_25,2,6,9,1,59.384147941511245
user_2_25,2,6,10,1,63.35564983276598
user_2_25,2,6,11,1,58.42040493871187
user_2_25,2,6,12,1,58.429272034780254
user_2_25,2,6,13,1,57.70743964008646
user_2_25,2,6,14,1,62.62852179507922
user_2_25,2,6,15,1,57.87170652801457
user_2_25,2,6,16,1,61.93378629724553
user_2_25,2,6,17,1,58.85264280699213
user_2_25,2,6,18,1,54.07211010032514
user_2_25,2,6,19,1,58.2890577966406
user_2_25,2,6,20,1,56.462675356911454
user_2_25,2,6,21,1,60.101708171047015
user_2_25,2,6,22,1,56.42877679297653
user_2_25,2,6,23,1,62.77792530214385
user_2_25,2,6,24,1,59.72677241894092
user_2_26,2,6,1,0,51.46721201572378
user_2_26,2,6,2,0,53.967676413362746
user_2_26,2,6,3,0,54.89172080222759
user_2_26,2,6,4,0,51.939703744691045
user_2_26,2,6,5,0,49.68639910135213
user_2_26,2,6,6,1,54.67809115166361
user_2_26,2,6,7,1,57.94185072889446
user_2_26,2,6,8,1,58.148363260056115
user_2_26,2,6,9,1,60.32117235897689
user_2_26,2,6,10,1,58.964559356585916
user_2_26,2,6,11,1,62.06379891615428
user_2_26,2,6,12,1,58.16105018618793
user_2_26,2,6,13,1,59.82887649944117
user_2_26,2,6,14,1,63.551962329590665
user_2_26,2,6,15,1,61.0254756418649
user_2_26,2,6,16,1,59.819887374934304
user_2_26,2,6,17,1,58.19416667419447
user_2_26,2,6,18,1,58.10030580985507
user_2_26,2,6,19,1,57.44816024114416
user_2_26,2,6,20,1,58.3769794026513
user_2_26,2,6,21,1,62.26699751623294
user_2_26,2,6,22,1,59.33433518612319
user_2_26,2,6,23,1,55.95068079185631
user_2_26,2,6,24,1,65.30450787917935
user_2_27,2,6,1,0,52.95989557343549
user_2_27,2,6,2,0,47.779169798460494
user_2_27,2,6,3,0,50.67445321827753
user_2_27,2,6,4,0,52.332659148485256
user_2_27,2,6,5,0,57.11377627989213
user_2_27,2,6,6,1,56.675662625223396
user_2_27,2,6,7,1,62.928122158067836
user_2_27,2,6,8,1,64.19845928091704
user_2_27,2,6,9,1,58.11403708477629
user_2_27,2,6,10,1,59.1674591434193
user_2_27,2,6,11,1,56.89107225787869
user_2_27,2,6,12,1,59.38961657675909
user_2_27,2,6,13,1,59.89023007697121
user_2_27,2,6,14,1,61.97894999424711
user_2_27,2,6,15,1,63.27055041306134
user_2_27,2,6,16,1,57.75571180613506
user_2_27,2,6,17,1,54.09802480732202
user_2_27,2,6,18,1,59.93626566217127
user_2_27,2,6,19,1,60.88061258990592
user_2_27,2,6,20,1,60.748253063055124
user_2_27,2,6,21,1,59.01998025747287
user_2_27,2,6,22,1,60.3742562989918
user_2_27,2,6,23,1,64.54633442505674
user_2_27,2,6,24,1,61.14520250688753
user_2_28,2,6,1,0,50.87989472499075
user_2_28,2,6,2,0,50.49940654871201
user_2_28,2,6,3,0,51.49044292696681
user_2_28,2,6,4,0,56.91021988549192
user_2_28,2,6,5,0,51.450097871421406
user_2_28,2,6,6,1,59.94061696643788
user_2_28,2,6,7,1,58.55305928719109
user_2_28,2,6,8,1,63.29695007232589
user_2_28,2,6,9,1,65.87951176423402
user_2_28,2,6,10,1,61.35183914829417
user_2_28,2,6,11,1,60.248318711356276
user_2_28,2,6,12,1,60.11034849952271
user_2_28,2,6,13,1,52.847079633642764
user_2_28,2,6,14,1,62.23545259285445
user_2_28,2,6,15,1,60.40249924798753
user_2_28,2,6,16,1,61.28502615198217
user_2_28,2,6,17,1,57.86561341774888
user_2_28,2,6,18,1,58.84662936306872
user_2_28,2,6,19,1,58.76692519049048
user_2_28,2,6,20,1,63.064868952219115
user_2_28,2,6,21,1,58.86372049019072
user_2_28,2,6,22,1,66.2479809663294
user_2_28,2,6,23,1,61.29258725704511
user_2_28,2,6,24,1,56.17295202001281
user_2_29,2,6,1,0,51.614361120244126
user_2_29,2,6,2,0,50.04497463353076
user_2_29,2,6,3,0,45.416852590539925
user_2_29,2,6,4,0,56.79841282034137
user_2_29,2,6,5,0,54.109427626660015
user_2_29,2,6,6,1,61.599621953697934
user_2_29,2,6,7,1,60.496210980899114
user_2_29,2,6,8,1,55.85394729392269
user_2_29,2,6,9,1,58.54914858133369
user_2_29,2,6,10,1,62.52534232435204
user_2_29,2,6,11,1,56.84633991065249
user_2_29,2,6,12,1,52.40469205124756
user_2_29,2,6,13,1,59.318681976657224
user_2_29,2,6,14,1,59.57472733791739
user_2_29,2,6,15,1,60.40669024924413
user_2_29,2,6,16,1,62.18555593054361
user_2_29,2,6,17,1,61.91281743669363
user_2_29,2,6,18,1,60.77630941573177
user_2_29,2,6,19,1,63.58659416426013
user_2_29,2,6,20,1,55.443090657560056
user_2_29,2,6,21,1,61.51374544343217
user_2_29,2,6,22,1,61.87961509001083
user_2_29,2,6,23,1,56.281313141759284
user_2_29,2,6,24,1,55.491388173952835
user_2_30,2,6,1,0,49.76217362057319
user_2_30,2,6,2,0,50.01537567245413
user_2_30,2,6,3,0,54.26025839050729
user_2_30,2,6,4,0,50.15638364892671
user_2_30,2,6,5,0,49.43095444515639
user_2_30,2,6,6,1,58.16509878991632
user_2_30,2,6,7,1,63.35589700246263
user_2_30,2,6,8,1,60.03913012313085
user_2_30,2,6,9,1,59.462246923929264
user_2_30,2,6,10,1,59.669983503896844
user_2_30,2,6,11,1,63.87618100297957
user_2_30,2,6,12,1,57.752484820190276
user_2_30,2,6,13,1,63.94652487282031
user_2_30,2,6,14,1,60.63148889676451
user_2_30,2,6,15,1,59.51874185407396
user_2_30,2,6,16,1,67.50270149380285
user_2_30,2,6,17,1,56.83308153060421
user_2_30,2,6,18,1,58.93894272129898
user_2_30,2,6,19,1,56.302706282508
user_2_30,2,6,20,1,62.85738591160851
user_2_30,2,6,21,1,65.06756680095503
user_2_30,2,6,22,1,65.00976834421391
user_2_30,2,6,23,1,63.67184625943801
user_2_30,2,6,24,1,59.4071385966121
user_2_31,2,6,1,0,50.90427706753046
user_2_31,2,6,2,0,46.986490682517804
user_2_31,2,6,3,0,58.10762060554538
user_2_31,2,6,4,0,53.4069342344454
user_2_31,2,6,5,0,50.52412928539155
user_2_31,2,6,6,1,63.9841706669609
user_2_31,2,6,7,1,57.081706449719995
user_2_31,2,6,8,1,61.21986610266802
user_2_31,2,6,9,1,59.4821125971275
user_2_31,2,6,10,1,61.9160314196409
user_2_31,2,6,11,1,59.80927938244164
user_2_31,2,6,12,1,55.647216326666324
user_2_31,2,6,13,1,60.22672911801011
user_2_31,2,6,14,1,63.14659242562609
user_2_31,2,6,15,1,59.91235078243805
user_2_31,2,6,16,1,62.32534536476726
user_2_31,2,6,17,1,56.86341154297784
user_2_31,2,6,18,1,59.92121762019045
user_2_31,2,6,19,1,58.126468634734266
user_2_31,2,6,20,1,62.24094252031413
user_2_31,2,6,21,1,60.094474686785986
user_2_31,2,6,22,1,62.070221029009836
user_2_31,2,6,23,1,63.2631312784736
user_2_31,2,6,24,1,62.074855725364166
user_2_32,2,6,1,0,52.819355302880936
user_2_32,2,6,2,0,49.00536322446578
user_2_32,2,6,3,0,51.991641667999296
user_2_32,2,6,4,0,50.4007287939525
user_2_32,2,6,5,0,50.96780812988732
user_2_32,2,6,6,1,58.87639754774925
user_2_32,2,6,7,1,57.060223275653264
user_2_32,2,6,8,1,54.12798423259803
user_2_32,2,6,9,1,57.9955708550167
user_2_32,2,6,10,1,60.580138355772476
user_2_32,2,6,11,1,55.95546886371753
user_2_32,2,6,12,1,60.04704670941487
user_2_32,2,6,13,1,65.7008052729329
user_2_32,2,6,14,1,63.06916966575672
user_2_32,2,6,15,1,64.93062452736159
user_2_32,2,6,16,1,61.17338363079818
user_2_32,2,6,17,1,63.50252946895934
user_2_32,2,6,18,1,57.82810580859664
user_2_32,2,6,19,1,58.06697919893405
user_2_32,2,6,20,1,51.78257938158758
user_2_32,2,6,21,1,63.558436422126896
user_2_32,2,6,22,1,64.62097193945965
user_2_32,2,6,23,1,58.340468263958186
user_2_32,2,6,24,1,59.23814488080829
user_2_33,2,6,1,0,49.738413658927115
user_2_33,2,6,2,0,53.147960654432474
user_2_33,2,6,3,0,55.37479763590972
user_2_33,2,6,4,0,46.77168407835688
user_2_33,2,6,5,0,53.22831559192676
user_2_33,2,6,6,1,59.16998468484256
user_2_33,2,6,7,1,60.340183175900066
user_2_33,2,6,8,1,61.376982005022874
user_2_33,2,6,9,1,59.435392683681535
user_2_33,2,6,10,1,59.68923943978266
user_2_33,2,6,11,1,59.35837449733609
user_2_33,2,6,12,1,62.910948605364844
user_2_33,2,6,13,1,61.25627988038249
user_2_33,2,6,14,1,60.661750613212085
user_2_33,2,6,15,1,56.18714483672315
user_2_33,2,6,16,1,58.86426077036054
user_2_33,2,6,17,1,62.696007481017524
user_2_33,2,6,18,1,60.11308971937177
user_2_33,2,6,19,1,61.978594408767414
user_2_33,2,6,20,1,65.2995354009829
user_2_33,2,6,21,1,63.11581820762645
user_2_33,2,6,22,1,60.27947501309923
user_2_33,2,6,23,1,58.467032489412816
user_2_33,2,6,24,1,52.33935121183231
user_2_34,2,6,1,0,51.49484523258144
user_2_34,2,6,2,0,51.02196251254945
user_2_34,2,6,3,0,53.17109858318613
user_2_34,2,6,4,0,51.538284319075935
user_2_34,2,6,5,0,51.038844821689615
user_2_34,2,6,6,1,54.66180320847834
user_2_34,2,6,7,1,57.1800965125498
user_2_34,2,6,8,1,61.42995312240167
user_2_34,2,6,9,1,65.14772289339808
user_2_34,2,6,10,1,59.70742384876313
user_2_34,2,6,11,1,60.98343322072237
user_2_34,2,6,12,1,62.857434470858415
user_2_34,2,6,13,1,57.56731819139925
user_2_34,2,6,14,1,61.100442129856326
user_2_34,2,6,15,1,57.778529681003526
user_2_34,2,6,16,1,62.59447331547303
user_2_34,2,6,17,1,60.454209143855195
user_2_34,2,6,18,1,60.89535544194432
user_2_34,2,6,19,1,57.652204207744234
user_2_34,2,6,20,1,62.121097078832356
user_2_34,2,6,21,1,66.25413876369305
user_2_34,2,6,22,1,56.97626491371538
user_2_34,2,6,23,1,58.980722977057425
user_2_34,2,6,24,1,60.694822422504274
user_2_35,2,6,1,0,54.359218635987446
user_2_35,2,6,2,0,50.32136114413159
user_2_35,2,6,3,0,43.50090912957178
user_2_35,2,6,4,0,56.077568482492076
user_2_35,2,6,5,0,54.28151835875243
user_2_35,2,6,6,1,54.771157408540006
user_2_35,2,6,7,1,58.17729362466133
user_2_35,2,6,8,1,64.70454728858198
user_2_35,2,6,9,1,64.3433892553736
user_2_35,2,6,10,1,62.81592006803683
user_2_35,2,6,11,1,59.47166269812041
user_2_35,2,6,12,1,60.24896225643753
user_2_35,2,6,13,1,59.60722258462162
user_2_35,2,6,14,1,63.38471934980651
user_2_35,2,6,15,1,57.37247278051467
user_2_35,2,6,16,1,57.58260103534739
user_2_35,2,6,17,1,63.03082376050805
user_2_35,2,6,18,1,59.86691563346532
user_2_35,2,6,19,1,64.13540206636142
user_2_35,2,6,20,1,57.98546337905836
user_2_35,2,6,21,1,59.835664918983525
user_2_35,2,6,22,1,57.23276104546814
user_2_35,2,6,23,1,60.0220880442707
user_2_35,2,6,24,1,55.5643591890036
user_2_36,2,6,1,0,50.53709973713511
user_2_36,2,6,2,0,47.69123840521564
user_2_36,2,6,3,0,54.081769699573776
user_2_36,2,6,4,0,54.14976801927895
user_2_36,2,6,5,0,46.80921180854696
user_2_36,2,6,6,1,64.00165723650171
user_2_36,2,6,7,1,67.49224537925956
user_2_36,2,6,8,1,60.138019160209026
user_2_36,2,6,9,1,58.076657219326066
user_2_36,2,6,10,1,68.47299177300914
user_2_36,2,6,11,1,56.04309450509247
user_2_36,2,6,12,1,60.0603194006073
user_2_36,2,6,13,1,60.53886681789577
user_2_36,2,6,14,1,64.03544286135724
user_2_36,2,6,15,1,61.079216925380365
user_2_36,2,6,16,1,58.504098312634646
user_2_36,2,6,17,1,57.14644688883613
user_2_36,2,6,18,1,58.97453453926159
user_2_36,2,6,19,1,56.97921791716457
user_2_36,2,6,20,1,60.14347595935405
user_2_36,2,6,21,1,58.30741146041854
user_2_36,2,6,22,1,55.517886620130746
user_2_36,2,6,23,1,63.76543736512471
user_2_36,2,6,24,1,58.506982429712885
user_2_37,2,6,1,0,48.19558958507406
user_2_37,2,6,2,0,51.495222596537374
user_2_37,2,6,3,0,52.20511469790298
user_2_37,2,6,4,0,46.7605998232629
user_2_37,2,6,5,0,52.99494300137729
user_2_37,2,6,6,1,56.85852729392921
user_2_37,2,6,7,1,65.13308642757237
user_2_37,2,6,8,1,61.5718815362302
user_2_37,2,6,9,1,58.80030002967205
user_2_37,2,6,10,1,57.764496689047945
user_2_37,2,6,11,1,59.68509687730913
user_2_37,2,6,12,1,61.83837222474987
user_2_37,2,6,13,1,59.9235176142444
user_2_37,2,6,14,1,59.34852357858943
user_2_37,2,6,15,1,60.175110872453686
user_2_37,2,6,16,1,58.18842320628914
user_2_37,2,6,17,1,58.970382219470885
user_2_37,2,6,18,1,53.74262268328499
user_2_37,2,6,19,1,62.921178692557106
user_2_37,2,6,20,1,60.89639334096528
user_2_37,2,6,21,1,57.67963246789971
user_2_37,2,6,22,1,65.69620494406571
user_2_37,2,6,23,1,60.26104944117716
user_2_37,2,6,24,1,56.89156928407441
user_2_38,2,6,1,0,54.570212264411374
user_2_38,2,6,2,0,53.194144649527786
user_2_38,2,6,3,0,53.183739956452655
user_2_38,2,6,4,0,50.722733186045225
user_2_38,2,6,5,0,53.35148717133411
user_2_38,2,6,6,1,59.21472512933671
user_2_38,2,6,7,1,61.66782435493753
user_2_38,2,6,8,1,54.28516663796808
user_2_38,2,6,9,1,58.698379611062435
user_2_38,2,6,10,1,65.16646529342458
user_2_38,2,6,11,1,57.698797633799096
user_2_38,2,6,12,1,58.18848510752044
user_2_38,2,6,13,1,58.65611598465007
user_2_38,2,6,14,1,56.35558159233407
user_2_38,2,6,15,1,53.37515767131524
user_2_38,2,6,16,1,59.30824080442916
user_2_38,2,6,17,1,60.40757827224497
user_2_38,2,6,18,1,59.84248479438404
user_2_38,2,6,19,1,59.56536431415634
user_2_38,2,6,20,1,60.129122612551164
user_2_38,2,6,21,1,63.068524414652295
user_2_38,2,6,22,1,59.42866144221235
user_2_38,2,6,23,1,58.27775226873819
user_2_38,2,6,24,1,59.15662354533574
user_2_39,2,6,1,0,53.73804027927033
user_2_39,2,6,2,0,56.23608063562975
user_2_39,2,6,3,0,50.11556878249247
user_2_39,2,6,4,0,52.29680136108665
user_2_39,2,6,5,0,53.01507232580788
user_2_39,2,6,6,1,57.02226597981353
user_2_39,2,6,7,1,60.06125150163876
user_2_39,2,6,8,1,55.60297842797372
user_2_39,2,6,9,1,54.692849088781806
user_2_39,2,6,10,1,61.10023922367677
user_2_39,2,6,11,1,58.84837577600765
user_2_39,2,6,12,1,60.60684122286366
user_2_39,2,6,13,1,59.94631506897495
user_2_39,2,6,14,1,57.070799854008605
user_2_39,2,6,15,1,59.86423709410699
user_2_39,2,6,16,1,56.30069608495543
user_2_39,2,6,17,1,64.1729170740042
user_2_39,2,6,18,1,55.93208896542011
user_2_39,2,6,19,1,59.41264418709426
user_2_39,2,6,20,1,56.87318523585826
user_2_39,2,6,21,1,61.71126352008238
user_2_39,2,6,22,1,59.00570588615549
user_2_39,2,6,23,1,58.44399984113637
user_2_39,2,6,24,1,62.55960463515466
user_2_40,2,6,1,0,52.08829177503266
user_2_40,2,6,2,0,53.5499333378079
user_2_40,2,6,3,0,49.05602219044761
user_2_40,2,6,4,0,47.78554916821748
user_2_40,2,6,5,0,52.3216238861204
user_2_40,2,6,6,1,59.0434609335158
user_2_40,2,6,7,1,61.87930401736183
user_2_40,2,6,8,1,59.76027464201235
user_2_40,2,6,9,1,60.61522601770389
user_2_40,2,6,10,1,55.12985241017627
user_2_40,2,6,11,1,65.66531081884277
user_2_40,2,6,12,1,59.5072740449039
user_2_40,2,6,13,1,62.0927609110176
user_2_40,2,6,14,1,57.49172498934112
user_2_40,2,6,15,1,60.92402970665202
user_2_40,2,6,16,1,56.09146570942576
user_2_40,2,6,17,1,61.35620351477901
user_2_40,2,6,18,1,58.9320777468425
user_2_40,2,6,19,1,60.0875715118067
user_2_40,2,6,20,1,62.09392209039029
user_2_40,2,6,21,1,56.30237906633916
user_2_40,2,6,22,1,57.94652480816161
user_2_40,2,6,23,1,61.371972843260295
user_2_40,2,6,24,1,66.29466442364024
user_2_41,2,6,1,0,51.58575299601556
user_2_41,2,6,2,0,53.7734083537718
user_2_41,2,6,3,0,51.67908559042456
user_2_41,2,6,4,0,57.8267367842689
user_2_41,2,6,5,0,46.758334999104235
user_2_41,2,6,6,1,60.28386313400807
user_2_41,2,6,7,1,55.12336789931382
user_2_41,2,6,8,1,52.48028528838985
user_2_41,2,6,9,1,60.89238615935345
user_2_41,2,6,10,1,60.41849338844238
user_2_41,2,6,11,1,59.145489186773396
user_2_41,2,6,12,1,59.68141772988074
user_2_41,2,6,13,1,69.29489830221377
user_2_41,2,6,14,1,59.225474585905694
user_2_41,2,6,15,1,61.53037308375023
user_2_41,2,6,16,1,58.051905541158355
user_2_41,2,6,17,1,60.88569772512181
user_2_41,2,6,18,1,59.28529897483315
user_2_41,2,6,19,1,58.76844455181081
user_2_41,2,6,20,1,65.45669559660098
user_2_41,2,6,21,1,63.531554889553014
user_2_41,2,6,22,1,60.41023994219769
user_2_41,2,6,23,1,53.087364192168096
user_2_41,2,6,24,1,58.91697233024229
user_2_42,2,6,1,0,60.10908269321525
user_2_42,2,6,2,0,51.30801500008088
user_2_42,2,6,3,0,55.309652716160976
user_2_42,2,6,4,0,56.325827205857806
user_2_42,2,6,5,0,52.656891747567926
user_2_42,2,6,6,1,57.47453510439554
user_2_42,2,6,7,1,52.69406300465133
user_2_42,2,6,8,1,62.052489625826865
user_2_42,2,6,9,1,57.555731991529356
user_2_42,2,6,10,1,60.52845135566308
user_2_42,2,6,11,1,56.250538981231905
user_2_42,2,6,12,1,59.20428737858939
user_2_42,2,6,13,1,60.10115716470316
user_2_42,2,6,14,1,60.80578074313289
user_2_42,2,6,15,1,56.65553343794276
user_2_42,2,6,16,1,63.590732846284055
user_2_42,2,6,17,1,58.20931564580408
user_2_42,2,6,18,1,54.97659161864026
user_2_42,2,6,19,1,59.67292974010961
user_2_42,2,6,20,1,60.10312592707938
user_2_42,2,6,21,1,60.48176829951528
user_2_42,2,6,22,1,64.08639721105524
user_2_42,2,6,23,1,59.29065348979242
user_2_42,2,6,24,1,59.641141126893686
user_2_43,2,6,1,0,48.69044685630072
user_2_43,2,6,2,0,54.46166050866369
user_2_43,2,6,3,0,52.55292719223431
user_2_43,2,6,4,0,50.739916818117514
user_2_43,2,6,5,0,46.28597591960361
user_2_43,2,6,6,1,64.33323658516527
user_2_43,2,6,7,1,56.316960106631825
user_2_43,2,6,8,1,58.226165971890886
user_2_43,2,6,9,1,61.07503353322801
user_2_43,2,6,10,1,56.41032621414994
user_2_43,2,6,11,1,55.51947066524057
user_2_43,2,6,12,1,53.628157251898
user_2_43,2,6,13,1,62.16299085871691
user_2_43,2,6,14,1,58.364441265821036
user_2_43,2,6,15,1,68.78181027741999
user_2_43,2,6,16,1,57.01693480310738
user_2_43,2,6,17,1,57.23564692971323
user_2_43,2,6,18,1,58.303821089143796
user_2_43,2,6,19,1,60.729403965415464
user_2_43,2,6,20,1,58.58938998364407
user_2_43,2,6,21,1,61.836996642007534
user_2_43,2,6,22,1,57.06423483003404
user_2_43,2,6,23,1,55.85522484460925
user_2_43,2,6,24,1,54.60535578177268
user_2_44,2,6,1,0,45.32927749618841
user_2_44,2,6,2,0,50.44579294157483
